Index,Lat_Start,Lon_Start,Elevation,Lat_End,Lon_End,Lat_Start_Rad,Lon_Start_Rad,Lat_End_Rad,Lon_End_Rad,Distance_Km,RT_Km,PointSize
1472,54.98226,12.0044,35,55.00624,11.9892,0.959621467,0.209516305,0.960039997,0.209251015,2.837262294,2269.66507,1
1473,55.00624,11.9892,59,55.01811,11.98454,0.960039997,0.209251015,0.960247168,0.209169682,1.352912735,2271.017982,1
1474,55.01811,11.98454,55,55.0247,11.98517,0.960247168,0.209169682,0.960362185,0.209180678,0.733874189,2271.751856,1
1475,55.0247,11.98517,49,55.03546,11.98913,0.960362185,0.209180678,0.960549982,0.209249793,1.222785048,2272.974641,1
1476,55.03546,11.98913,33,55.04451,11.98697,0.960549982,0.209249793,0.960707935,0.209212094,1.015681364,2273.990323,1
1477,55.04451,11.98697,44,55.05458,11.97838,0.960707935,0.209212094,0.960883689,0.20906217,1.246278879,2275.236602,1
1478,55.05458,11.97838,56,55.07248,11.96155,0.960883689,0.20906217,0.961196103,0.208768431,2.260571311,2277.497173,1
1479,55.07248,11.96155,47,55.08652,11.94661,0.961196103,0.208768431,0.961441147,0.208507679,1.8280069,2279.32518,1
1480,55.08652,11.94661,48,55.10664,11.93609,0.961441147,0.208507679,0.961792308,0.20832407,2.335222262,2281.660402,1
1481,55.10664,11.93609,33,55.12372,11.93407,0.961792308,0.20832407,0.96209041,0.208288815,1.903549028,2283.563951,1
1482,55.12372,11.93407,19,55.13575,11.9357,0.96209041,0.208288815,0.962300373,0.208317264,1.341682545,2284.905634,1
1483,55.13575,11.9357,17,55.14695,11.94153,0.962300373,0.208317264,0.96249585,0.208419016,1.299332019,2286.204966,1
1484,55.14695,11.94153,34,55.1567,11.9524,0.96249585,0.208419016,0.96266602,0.208608734,1.285448932,2287.490415,1
1485,55.1567,11.9524,39,55.16546,11.95746,0.96266602,0.208608734,0.96281891,0.208697047,1.025729385,2288.516144,1
1486,55.16546,11.95746,37,55.17871,11.96067,0.96281891,0.208697047,0.963050167,0.208753072,1.487368359,2290.003512,1
1487,55.17871,11.96067,48,55.18672,11.96616,0.963050167,0.208753072,0.963189967,0.208848891,0.956442338,2290.959955,1
1488,55.18672,11.96616,67,55.19837,11.97604,0.963189967,0.208848891,0.963393298,0.209021329,1.439228282,2292.399183,1
1489,55.19837,11.97604,83,55.20767,11.97661,0.963393298,0.209021329,0.963555614,0.209031278,1.034745172,2293.433928,1
1490,55.20767,11.97661,95,55.21673,11.97554,0.963555614,0.209031278,0.963713741,0.209012603,1.009710439,2294.443639,1
1491,55.21673,11.97554,101,55.22781,11.98108,0.963713741,0.209012603,0.963907123,0.209109294,1.28116584,2295.724805,1
1492,55.22781,11.98108,114,55.25431,11.99082,0.963907123,0.209109294,0.964369635,0.209279289,3.010665,2298.73547,1
1493,55.25431,11.99082,67,55.26399,12.00313,0.964369635,0.209279289,0.964538583,0.209494139,1.329294547,2300.064764,1
1494,55.26399,12.00313,53,55.26851,12.00677,0.964538583,0.209494139,0.964617472,0.209557669,0.552982408,2300.617746,1
1495,55.26851,12.00677,43,55.2783,12.01003,0.964617472,0.209557669,0.96478834,0.209614567,1.108011009,2301.725757,1
1496,55.2783,12.01003,45,55.29393,12.0227,0.96478834,0.209614567,0.965061135,0.2098357,1.914224422,2303.639982,1
1497,55.29393,12.0227,55,55.30158,12.02721,0.965061135,0.2098357,0.965194653,0.209914414,0.897275193,2304.537257,1
1498,55.30158,12.02721,48,55.31737,12.0315,0.965194653,0.209914414,0.96547024,0.209989289,1.776634791,2306.313892,1
1499,55.31737,12.0315,48,55.32818,12.038,0.96547024,0.209989289,0.96565891,0.210102735,1.270412262,2307.584304,1
1500,55.32818,12.038,38,55.33927,12.04362,0.96565891,0.210102735,0.965852467,0.210200823,1.283357816,2308.867662,1
1501,55.33927,12.04362,24,55.34504,12.05294,0.965852467,0.210200823,0.965953173,0.210363488,0.871185032,2309.738847,1
1502,55.34504,12.05294,20,55.34997,12.06697,0.965953173,0.210363488,0.966039217,0.210608357,1.042770196,2310.781617,1
1503,55.34997,12.06697,18,55.35503,12.07307,0.966039217,0.210608357,0.966127531,0.210714822,0.682112514,2311.46373,1
1504,55.35503,12.07307,23,55.36799,12.07986,0.966127531,0.210714822,0.966353726,0.21083333,1.503627888,2312.967358,1
1505,55.36799,12.07986,28,55.38009,12.09217,0.966353726,0.21083333,0.966564911,0.21104818,1.554091748,2314.521449,1
1506,55.38009,12.09217,29,55.38806,12.0951,0.966564911,0.21104818,0.966704013,0.211099318,0.905343206,2315.426793,1
1507,55.38806,12.0951,22,55.40413,12.09903,0.966704013,0.211099318,0.966984488,0.21116791,1.804053432,2317.230846,1
1508,55.40413,12.09903,28,55.41336,12.10118,0.966984488,0.21116791,0.967145582,0.211205434,1.035264476,2318.26611,1
1509,55.41336,12.10118,37,55.42047,12.1048,0.967145582,0.211205434,0.967269675,0.211268615,0.822947276,2319.089058,1
1510,55.42047,12.1048,27,55.42829,12.1152,0.967269675,0.211268615,0.967406159,0.21145013,1.089399336,2320.178457,1
1511,55.42829,12.1152,36,55.44777,12.12235,0.967406159,0.21145013,0.967746149,0.211574921,2.212535845,2322.390993,1
1512,55.44777,12.12235,24,55.45588,12.12171,0.967746149,0.211574921,0.967887696,0.21156375,0.902693453,2323.293686,1
1513,55.45588,12.12171,30,55.46462,12.12241,0.967887696,0.21156375,0.968040237,0.211575968,0.972845149,2324.266532,1
1514,55.46462,12.12241,14,55.47442,12.12876,0.968040237,0.211575968,0.96821128,0.211686796,1.160888529,2325.42742,1
1515,55.47442,12.12876,12,55.47807,12.13477,0.96821128,0.211686796,0.968274984,0.21179169,0.55513326,2325.982553,1
1516,55.47807,12.13477,13,55.48222,12.15719,0.968274984,0.21179169,0.968347415,0.212182993,1.486212302,2327.468766,1
1517,55.48222,12.15719,3,55.48868,12.16782,0.968347415,0.212182993,0.968460164,0.212368522,0.982107485,2328.450873,1
1518,55.48868,12.16782,3,55.50807,12.17795,0.968460164,0.212368522,0.968798583,0.212545324,2.248492186,2330.699365,1
1519,55.50807,12.17795,3,55.51648,12.18875,0.968798583,0.212545324,0.968945365,0.212733819,1.156238802,2331.855604,1
1520,55.51648,12.18875,3,55.52317,12.19517,0.968945365,0.212733819,0.969062128,0.212845869,0.846584667,2332.702189,1
1521,55.52317,12.19517,3,55.53147,12.19731,0.969062128,0.212845869,0.96920699,0.212883219,0.932693941,2333.634883,1
1522,55.53147,12.19731,7,55.53766,12.20215,0.96920699,0.212883219,0.969315026,0.212967693,0.752669064,2334.387552,1
1523,55.53766,12.20215,7,55.54507,12.21696,0.969315026,0.212967693,0.969444355,0.213226177,1.243827675,2335.631379,1
1524,55.54507,12.21696,5,55.55149,12.22453,0.969444355,0.213226177,0.969556405,0.213358298,0.858117008,2336.489496,1
1525,55.55149,12.22453,3,55.5633,12.23276,0.969556405,0.213358298,0.969762528,0.213501939,1.411530054,2337.901027,1
1526,55.5633,12.23276,10,55.57949,12.25612,0.969762528,0.213501939,0.970045097,0.213909648,2.323275715,2340.224302,1
1527,55.57949,12.25612,11,55.59168,12.27434,0.970045097,0.213909648,0.970257853,0.214227647,1.774366564,2341.998669,1
1528,55.59168,12.27434,7,55.61758,12.33636,0.970257853,0.214227647,0.970709893,0.2153101,4.844666443,2346.843335,1
1529,55.61758,12.33636,8,55.62847,12.38477,0.970709893,0.2153101,0.970899959,0.216155014,3.271738591,2350.115074,1
1530,55.62847,12.38477,6,55.62887,12.43326,0.970899959,0.216155014,0.970906941,0.217001324,3.044311146,2353.159385,1
1531,55.62887,12.43326,4,55.62523,12.43865,0.970906941,0.217001324,0.970843411,0.217095397,0.52755973,2353.686945,1
1532,55.62523,12.43865,2,55.61841,12.44503,0.970843411,0.217095397,0.970724379,0.217206749,0.857645924,2354.544591,1
1533,55.61841,12.44503,-3,55.6151,12.45566,0.970724379,0.217206749,0.970666609,0.217392278,0.762253332,2355.306844,1
1534,55.6151,12.45566,-1,55.6139,12.51055,0.970666609,0.217392278,0.970645665,0.218350289,3.449577152,2358.756421,1
1535,55.6139,12.51055,9,55.61579,12.52351,0.970645665,0.218350289,0.970678652,0.218576483,0.840554293,2359.596975,1
1536,55.61579,12.52351,3,55.62236,12.5307,0.970678652,0.218576483,0.97079332,0.218701973,0.8587936,2360.455769,1
1537,55.62236,12.5307,-1,55.62792,12.5378,0.97079332,0.218701973,0.97089036,0.218825891,0.762178035,2361.217947,1
1538,55.62792,12.5378,1,55.62947,12.54828,0.97089036,0.218825891,0.970917413,0.219008801,0.680088937,2361.898036,1
1539,55.62947,12.54828,-1,55.62903,12.59553,0.970917413,0.219008801,0.970909733,0.21983347,2.966504128,2364.86454,1
1540,55.62903,12.59553,0,55.63225,12.67403,0.970909733,0.21983347,0.970965933,0.221203553,4.940623413,2369.805164,1
1541,55.63225,12.67403,-1,55.58679,12.78315,0.970965933,0.221203553,0.970172506,0.223108056,8.515955274,2378.321119,1
1542,55.58679,12.78315,1,55.56758,12.86661,0.970172506,0.223108056,0.969837228,0.224564708,5.664325572,2383.985444,1
1543,55.56758,12.86661,1,55.56533,12.91692,0.969837228,0.224564708,0.969797958,0.225442783,3.173128288,2387.158573,1
1544,55.56533,12.91692,9,55.56193,12.93208,0.969797958,0.225442783,0.969738617,0.225707375,1.025489481,2388.184062,1
1545,55.56193,12.93208,7,55.55451,12.94506,0.969738617,0.225707375,0.969609114,0.225933919,1.160631354,2389.344693,1
1546,55.55451,12.94506,11,55.54796,12.96106,0.969609114,0.225933919,0.969494795,0.226213172,1.242290498,2390.586984,1
1547,55.54796,12.96106,12,55.54792,13.02077,0.969494795,0.226213172,0.969494097,0.227255308,3.756048298,2394.343032,1
1548,55.54792,13.02077,30,55.54987,13.05145,0.969494097,0.227255308,0.969528131,0.227790775,1.94201518,2396.285047,1
1549,55.54987,13.05145,31,55.55371,13.06784,0.969528131,0.227790775,0.969595151,0.228076834,1.115836907,2397.400884,1
1550,55.55371,13.06784,28,55.56604,13.087,0.969595151,0.228076834,0.96981035,0.228411239,1.825237706,2399.226122,1
1551,55.56604,13.087,37,55.57688,13.10786,0.96981035,0.228411239,0.969999544,0.228775315,1.781198801,2401.007321,1
1552,55.57688,13.10786,33,55.60009,13.11742,0.969999544,0.228775315,0.970404635,0.228942168,2.649831182,2403.657152,1
1553,55.60009,13.11742,16,55.61353,13.11426,0.970404635,0.228942168,0.970639207,0.228887016,1.507582498,2405.164735,1
1554,55.61353,13.11426,10,55.64377,13.10352,0.970639207,0.228887016,0.971166995,0.228699568,3.429460232,2408.594195,1
1555,55.64377,13.10352,7,55.64916,13.09957,0.971166995,0.228699568,0.971261068,0.228630627,0.648567065,2409.242762,1
1556,55.64916,13.09957,8,55.66542,13.09976,0.971261068,0.228630627,0.971544859,0.228633943,1.808068789,2411.050831,1
1557,55.66542,13.09976,15,55.70139,13.09781,0.971544859,0.228633943,0.972172653,0.228599909,4.00154909,2415.05238,1
1558,55.70139,13.09781,5,55.72046,13.09112,0.972172653,0.228599909,0.972505488,0.228483147,2.161504031,2417.213884,1
1559,55.72046,13.09112,11,55.7279,13.085,0.972505488,0.228483147,0.97263534,0.228376333,0.911750704,2418.125634,1
1560,55.7279,13.085,14,55.73451,13.07127,0.97263534,0.228376333,0.972750706,0.228136699,1.131027813,2419.256662,1
1561,55.73451,13.07127,12,55.75391,13.0021,0.972750706,0.228136699,0.9730893,0.226929455,4.837034983,2424.093697,1
1562,55.75391,13.0021,9,55.75909,12.99406,0.9730893,0.226929455,0.973179708,0.22678913,0.764749229,2424.858446,1
1563,55.75909,12.99406,13,55.77358,12.97576,0.973179708,0.22678913,0.973432607,0.226469735,1.976479962,2426.834926,1
1564,55.77358,12.97576,10,55.79896,12.96197,0.973432607,0.226469735,0.973875571,0.226229054,2.950893759,2429.78582,1
1565,55.79896,12.96197,4,55.81757,12.93878,0.973875571,0.226229054,0.974200377,0.225824312,2.52626387,2432.312084,1
1566,55.81757,12.93878,4,55.83607,12.92504,0.974200377,0.225824312,0.974523263,0.225584504,2.228932662,2434.541017,1
1567,55.83607,12.92504,8,55.84575,12.90693,0.974523263,0.225584504,0.974692211,0.225268425,1.561105037,2436.102122,1
1568,55.84575,12.90693,2,55.86127,12.88377,0.974692211,0.225268425,0.974963086,0.224864207,2.251166602,2438.353288,1
1569,55.86127,12.88377,1,55.87058,12.87903,0.974963086,0.224864207,0.975125576,0.224781478,1.076642757,2439.429931,1
1570,55.87058,12.87903,7,55.88641,12.87517,0.975125576,0.224781478,0.975401862,0.224714108,1.776605703,2441.206537,1
1571,55.88641,12.87517,16,55.89844,12.86693,0.975401862,0.224714108,0.975611825,0.224570293,1.43295078,2442.639488,1
1572,55.89844,12.86693,17,55.90806,12.86012,0.975611825,0.224570293,0.975779725,0.224451436,1.150847136,2443.790335,1
1573,55.90806,12.86012,28,55.93224,12.82452,0.975779725,0.224451436,0.976201746,0.223830099,3.485584427,2447.275919,1
1574,55.93224,12.82452,87,55.9418,12.81693,0.976201746,0.223830099,0.976368599,0.223697628,1.163389114,2448.439308,1
1575,55.9418,12.81693,78,55.95346,12.80531,0.976368599,0.223697628,0.976572105,0.223494821,1.484740662,2449.924049,1
1576,55.95346,12.80531,51,55.9863,12.78171,0.976572105,0.223494821,0.977145271,0.223082924,3.93588677,2453.859936,1
1577,55.9863,12.78171,26,56.00632,12.77991,0.977145271,0.223082924,0.977494686,0.223051508,2.228934769,2456.08887,1
1578,56.00632,12.77991,40,56.02552,12.78439,0.977494686,0.223051508,0.977829789,0.223129698,2.153024319,2458.241895,1
1579,56.02552,12.78439,41,56.04457,12.78582,0.977829789,0.223129698,0.978162274,0.223154657,2.120125339,2460.36202,1
1580,56.04457,12.78582,52,56.07497,12.77836,0.978162274,0.223154657,0.978692854,0.223024455,3.411905867,2463.773926,1
1581,56.07497,12.77836,49,56.08168,12.77879,0.978692854,0.223024455,0.978809966,0.22303196,0.746594929,2464.520521,1
1582,56.08168,12.77879,41,56.08578,12.7819,0.978809966,0.22303196,0.978881525,0.22308624,0.495052698,2465.015574,1
1583,56.08578,12.7819,38,56.08767,12.79206,0.978881525,0.22308624,0.978914511,0.223263565,0.664436206,2465.68001,1
1584,56.08767,12.79206,43,56.09073,12.80896,0.978914511,0.223263565,0.978967918,0.223558526,1.10223788,2466.782248,1
1585,56.09073,12.80896,26,56.09658,12.82435,0.978967918,0.223558526,0.97907002,0.223827132,1.155179058,2467.937427,1
1586,56.09658,12.82435,26,56.09956,12.84519,0.97907002,0.223827132,0.979122031,0.224190859,1.334327811,2469.271755,1
1587,56.09956,12.84519,12,56.1087,12.86377,0.979122031,0.224190859,0.979281554,0.224515141,1.536367635,2470.808122,1
1588,56.1087,12.86377,15,56.12603,12.91036,0.979281554,0.224515141,0.97958402,0.22532829,3.471985593,2474.280108,1
1589,56.12603,12.91036,17,56.1576,12.95661,0.97958402,0.22532829,0.98013502,0.226135504,4.531296969,2478.811405,1
1590,56.1576,12.95661,27,56.17961,13.01059,0.98013502,0.226135504,0.980519167,0.227077633,4.142137924,2482.953543,1
1591,56.17961,13.01059,17,56.18287,13.03322,0.980519167,0.227077633,0.980576065,0.227472601,1.446666108,2484.400209,1
1592,56.18287,13.03322,33,56.20122,13.08194,0.980576065,0.227472601,0.980896333,0.228322926,3.639973509,2488.040182,1
1593,56.20122,13.08194,40,56.20991,13.11681,0.980896333,0.228322926,0.981048002,0.228931522,2.363226794,2490.403409,1
1594,56.20991,13.11681,77,56.21809,13.13324,0.981048002,0.228931522,0.98119077,0.229218279,1.36362283,2491.767032,1
1595,56.21809,13.13324,97,56.23035,13.15374,0.98119077,0.229218279,0.981404747,0.229576072,1.861298011,2493.62833,1
1596,56.23035,13.15374,114,56.23668,13.17709,0.981404747,0.229576072,0.981515226,0.229983606,1.605607323,2495.233937,1
1597,56.23668,13.17709,79,56.24786,13.20039,0.981515226,0.229983606,0.981710354,0.230390268,1.902140477,2497.136078,1
1598,56.24786,13.20039,61,56.25761,13.21672,0.981710354,0.230390268,0.981880524,0.23067528,1.48085721,2498.616935,1
1599,56.25761,13.21672,62,56.25908,13.27686,0.981880524,0.23067528,0.98190618,0.231724921,3.71802898,2502.334964,1
1600,56.25908,13.27686,99,56.27162,13.32734,0.98190618,0.231724921,0.982125044,0.232605964,3.414885283,2505.749849,1
1601,56.27162,13.32734,102,56.28433,13.34167,0.982125044,0.232605964,0.982346876,0.232856069,1.667308972,2507.417158,1
1602,56.28433,13.34167,102,56.29254,13.36163,0.982346876,0.232856069,0.982490167,0.233204437,1.533229296,2508.950388,1
1603,56.29254,13.36163,142,56.29811,13.38561,0.982490167,0.233204437,0.982587382,0.233622967,1.604045105,2510.554433,1
1604,56.29811,13.38561,111,56.29946,13.3885,0.982587382,0.233622967,0.982610944,0.233673407,0.233082107,2510.787515,1
1605,56.29946,13.3885,109,56.32181,13.42628,0.982610944,0.233673407,0.983001025,0.234332792,3.406785111,2514.1943,1
1606,56.32181,13.42628,126,56.32925,13.44666,0.983001025,0.234332792,0.983130878,0.23468849,1.504412355,2515.698712,1
1607,56.32925,13.44666,128,56.33968,13.45902,0.983130878,0.23468849,0.983312916,0.234904213,1.387624298,2517.086336,1
1608,56.33968,13.45902,122,56.35671,13.4728,0.983312916,0.234904213,0.983610145,0.235144719,2.07530094,2519.161637,1
1609,56.35671,13.4728,127,56.36591,13.49057,0.983610145,0.235144719,0.983770715,0.235454864,1.498203048,2520.65984,1
1610,56.36591,13.49057,130,56.37316,13.50202,0.983770715,0.235454864,0.983897252,0.235654705,1.071032255,2521.730873,1
1611,56.37316,13.50202,124,56.38376,13.50756,0.983897252,0.235654705,0.984082257,0.235751396,1.227028338,2522.957901,1
1612,56.38376,13.50756,124,56.39281,13.52327,0.984082257,0.235751396,0.984240209,0.236025587,1.395621936,2524.353523,1
1613,56.39281,13.52327,125,56.41438,13.54767,0.984240209,0.236025587,0.984616676,0.236451447,2.829588214,2527.183111,1
1614,56.41438,13.54767,123,56.42496,13.55691,0.984616676,0.236451447,0.984801332,0.236612716,1.306507775,2528.489619,1
1615,56.42496,13.55691,121,56.4365,13.5796,0.984801332,0.236612716,0.985002743,0.237008731,1.895479367,2530.385098,1
1616,56.4365,13.5796,109,56.44874,13.6044,0.985002743,0.237008731,0.985216372,0.237441573,2.043529143,2532.428628,1
1617,56.44874,13.6044,113,56.45607,13.62221,0.985216372,0.237441573,0.985344304,0.237752416,1.364576892,2533.793204,1
1618,56.45607,13.62221,124,56.46663,13.63193,0.985344304,0.237752416,0.985528611,0.237922062,1.317336841,2535.110541,1
1619,56.46663,13.63193,125,56.47777,13.64585,0.985528611,0.237922062,0.985723041,0.238165012,1.505096657,2536.615638,1
1620,56.47777,13.64585,136,56.48636,13.6489,0.985723041,0.238165012,0.985872964,0.238218244,0.973350375,2537.588988,1
1621,56.48636,13.6489,143,56.49354,13.65225,0.985872964,0.238218244,0.985998279,0.238276713,0.824440998,2538.413429,1
1622,56.49354,13.65225,144,56.50151,13.6522,0.985998279,0.238276713,0.986137382,0.23827584,0.886228874,2539.299658,1
1623,56.50151,13.6522,129,56.50706,13.65389,0.986137382,0.23827584,0.986234248,0.238305336,0.625785156,2539.925443,1
1624,56.50706,13.65389,133,56.51426,13.66219,0.986234248,0.238305336,0.986359911,0.238450199,0.948841816,2540.874285,1
1625,56.51426,13.66219,140,56.53254,13.69113,0.986359911,0.238450199,0.986678958,0.238955297,2.698584504,2543.57287,1
1626,56.53254,13.69113,137,56.54127,13.70359,0.986678958,0.238955297,0.986831325,0.239172765,1.235294353,2544.808164,1
1627,56.54127,13.70359,128,56.55009,13.71317,0.986831325,0.239172765,0.986985263,0.239339967,1.143110457,2545.951274,1
1628,56.55009,13.71317,123,56.55946,13.72022,0.986985263,0.239339967,0.9871488,0.239463013,1.127925905,2547.0792,1
1629,56.55946,13.72022,123,56.56791,13.72179,0.9871488,0.239463013,0.98729628,0.239490415,0.944508275,2548.023709,1
1630,56.56791,13.72179,128,56.57561,13.72002,0.98729628,0.239490415,0.987430671,0.239459522,0.863038681,2548.886747,1
1631,56.57561,13.72002,136,56.58076,13.72125,0.987430671,0.239459522,0.987520555,0.23948099,0.577587617,2549.464335,1
1632,56.58076,13.72125,148,56.59543,13.73663,0.987520555,0.23948099,0.987776595,0.239749422,1.883544576,2551.347879,1
1633,56.59543,13.73663,162,56.61229,13.75309,0.987776595,0.239749422,0.988070858,0.240036703,2.128280666,2553.47616,1
1634,56.61229,13.75309,154,56.61929,13.77724,0.988070858,0.240036703,0.988193031,0.2404582,1.670093159,2555.146253,1
1635,56.61929,13.77724,146,56.62251,13.78325,0.988193031,0.2404582,0.98824923,0.240563094,0.513206822,2555.65946,1
1636,56.62251,13.78325,145,56.62773,13.78741,0.98824923,0.240563094,0.988340336,0.2406357,0.633767451,2556.293228,1
1637,56.62773,13.78741,134,56.65167,13.80488,0.988340336,0.2406357,0.988758168,0.240940609,2.868342078,2559.16157,1
1638,56.65167,13.80488,128,56.66855,13.82076,0.988758168,0.240940609,0.98905278,0.241217767,2.113018164,2561.274588,1
1639,56.66855,13.82076,138,56.68316,13.83348,0.98905278,0.241217767,0.989307772,0.241439773,1.800825571,2563.075413,1
1640,56.68316,13.83348,140,56.69338,13.83454,0.989307772,0.241439773,0.989486145,0.241458273,1.138254263,2564.213668,1
1641,56.69338,13.83454,145,56.69907,13.83486,0.989486145,0.241458273,0.989585454,0.241463859,0.633000711,2564.846668,1
1642,56.69907,13.83486,150,56.7053,13.83811,0.989585454,0.241463859,0.989694188,0.241520582,0.720594121,2565.567262,1
1643,56.7053,13.83811,163,56.71907,13.84083,0.989694188,0.241520582,0.98993452,0.241568055,1.540126111,2567.107389,1
1644,56.71907,13.84083,159,56.7271,13.84701,0.98993452,0.241568055,0.99007467,0.241675916,0.969240739,2568.076629,1
1645,56.7271,13.84701,152,56.73309,13.85044,0.99007467,0.241675916,0.990179215,0.241735781,0.698147223,2568.774777,1
1646,56.73309,13.85044,153,56.74193,13.85484,0.990179215,0.241735781,0.990333502,0.241812575,1.018933783,2569.79371,1
1647,56.74193,13.85484,153,56.7495,13.8647,0.990333502,0.241812575,0.990465624,0.241984665,1.034401259,2570.828112,1
1648,56.7495,13.8647,161,56.75888,13.87882,0.990465624,0.241984665,0.990629336,0.242231105,1.352324385,2572.180436,1
1649,56.75888,13.87882,143,56.78221,13.88317,0.990629336,0.242231105,0.991036521,0.242307027,2.607684058,2574.78812,1
1650,56.78221,13.88317,160,56.79399,13.88949,0.991036521,0.242307027,0.991242121,0.242417332,1.365262486,2576.153383,1
1651,56.79399,13.88949,160,56.80473,13.89891,0.991242121,0.242417332,0.991429569,0.242581742,1.324825569,2577.478208,1
1652,56.80473,13.89891,158,56.82614,13.90527,0.991429569,0.242581742,0.991803244,0.242692745,2.4119457,2579.890154,1
1653,56.82614,13.90527,149,56.83337,13.90927,0.991803244,0.242692745,0.991929432,0.242762558,0.839963375,2580.730117,1
1654,56.83337,13.90927,156,56.84552,13.92913,0.991929432,0.242762558,0.992141489,0.24310918,1.812275343,2582.542393,1
1655,56.84552,13.92913,158,56.85108,13.93751,0.992141489,0.24310918,0.992238529,0.243255439,0.801178065,2583.343571,1
1656,56.85108,13.93751,162,56.85789,13.94349,0.992238529,0.243255439,0.992357386,0.24335981,0.839995285,2584.183566,1
1657,56.85789,13.94349,151,56.86431,13.95018,0.992357386,0.24335981,0.992469436,0.243476572,0.821577046,2585.005143,1
1658,56.86431,13.95018,151,56.87227,13.95344,0.992469436,0.243476572,0.992608365,0.24353347,0.907015484,2585.912158,1
1659,56.87227,13.95344,154,56.88369,13.95455,0.992608365,0.24353347,0.992807681,0.243552843,1.271635798,2587.183794,1
1660,56.88369,13.95455,155,56.88466,13.95434,0.992807681,0.243552843,0.992824611,0.243549178,0.10861096,2587.292405,1
1661,56.88466,13.95434,154,56.90226,13.96709,0.992824611,0.243549178,0.993131789,0.243771707,2.104663425,2589.397069,1
1662,56.90226,13.96709,166,56.90466,13.96841,0.993131789,0.243771707,0.993173677,0.243794746,0.278643364,2589.675712,1
1663,56.90466,13.96841,166,56.90927,13.97134,0.993173677,0.243794746,0.993254136,0.243845884,0.54259703,2590.218309,1
1664,56.90927,13.97134,158,56.91577,13.97273,0.993254136,0.243845884,0.993367583,0.243870144,0.727675585,2590.945985,1
1665,56.91577,13.97273,162,56.92399,13.97603,0.993367583,0.243870144,0.993511049,0.24392774,0.935708044,2591.881693,1
1666,56.92399,13.97603,160,56.93635,13.9914,0.993511049,0.24392774,0.993726772,0.244195997,1.660896825,2593.542589,1
1667,56.93635,13.9914,153,56.94687,13.99993,0.993726772,0.244195997,0.99391038,0.244344874,1.279086595,2594.821676,1
1668,56.94687,13.99993,161,56.96032,14.00485,0.99391038,0.244344874,0.994145127,0.244430744,1.5250367,2596.346713,1
1669,56.96032,14.00485,155,56.96842,14.01518,0.994145127,0.244430744,0.994286499,0.244611036,1.096969807,2597.443683,1
1670,56.96842,14.01518,161,56.97345,14.01865,0.994286499,0.244611036,0.994374289,0.244671599,0.597544123,2598.041227,1
1671,56.97345,14.01865,158,56.98268,14.01869,0.994374289,0.244671599,0.994535383,0.244672297,1.026332037,2599.067559,1
1672,56.98268,14.01869,161,56.99333,14.02539,0.994535383,0.244672297,0.99472126,0.244789234,1.251853811,2600.319413,1
1673,56.99333,14.02539,160,57.01431,14.03951,0.99472126,0.244789234,0.99508743,0.245035675,2.484625728,2602.804038,1
1674,57.01431,14.03951,148,57.02403,14.04439,0.99508743,0.245035675,0.995257076,0.245120847,1.120452233,2603.92449,1
1675,57.02403,14.04439,153,57.04913,14.05742,0.995257076,0.245120847,0.995695154,0.245348263,2.900191763,2606.824682,1
1676,57.04913,14.05742,164,57.06136,14.06437,0.995695154,0.245348263,0.995908608,0.245469564,1.423375082,2608.248057,1
1677,57.06136,14.06437,161,57.07015,14.06366,0.995908608,0.245469564,0.996062022,0.245457172,0.978345414,2609.226403,1
1678,57.07015,14.06366,166,57.07916,14.06267,0.996062022,0.245457172,0.996219276,0.245439893,1.003651486,2610.230054,1
1679,57.07916,14.06267,157,57.09088,14.06566,0.996219276,0.245439893,0.996423829,0.245492078,1.315667682,2611.545722,1
1680,57.09088,14.06566,168,57.10744,14.06224,0.996423829,0.245492078,0.996712855,0.245432388,1.852938071,2613.39866,1
1681,57.10744,14.06224,167,57.12003,14.05948,0.996712855,0.245432388,0.996932592,0.245384217,1.409826784,2614.808487,1
1682,57.12003,14.05948,153,57.13651,14.0625,0.996932592,0.245384217,0.997220223,0.245436926,1.841534239,2616.650021,1
1683,57.13651,14.0625,160,57.15142,14.07061,0.997220223,0.245436926,0.997480451,0.245578472,1.728597941,2618.378619,1
1684,57.15142,14.07061,160,57.16426,14.07168,0.997480451,0.245578472,0.997704551,0.245597147,1.429200188,2619.807819,1
1685,57.16426,14.07168,167,57.19589,14.08165,0.997704551,0.245597147,0.998256599,0.245771157,3.568053316,2623.375872,1
1686,57.19589,14.08165,168,57.20671,14.08259,0.998256599,0.245771157,0.998445444,0.245787563,1.204460608,2624.580333,1
1687,57.20671,14.08259,167,57.21518,14.0842,0.998445444,0.245787563,0.998593273,0.245815663,0.946797833,2625.527131,1
1688,57.21518,14.0842,175,57.2323,14.07745,0.998593273,0.245815663,0.998892073,0.245697853,1.946538332,2627.473669,1
1689,57.2323,14.07745,166,57.23941,14.07806,0.998892073,0.245697853,0.999016166,0.245708499,0.791447652,2628.265117,1
1690,57.23941,14.07806,167,57.27369,14.08253,0.999016166,0.245708499,0.999614465,0.245786516,3.82123076,2632.086348,1
1691,57.27369,14.08253,169,57.28751,14.08475,0.999614465,0.245786516,0.99985567,0.245825262,1.54249576,2633.628843,1
